Execution,ID,Interval,Transfer,Bandwidth
2,[1],51.0000-52.3260,3.41 MBytes,21.6 Mbits/sec
2,[1],0.0000-52.3260,100 MBytes,16.0 Mbits/sec
3,[1],0.0000-1.0000,106 KBytes,869 Kbits/sec
3,[2],0.0000-1.0000,106 KBytes,869 Kbits/sec
3,[3],0.0000-1.0000,106 KBytes,869 Kbits/sec
3,[4],0.0000-1.0000,106 KBytes,869 Kbits/sec
3,[1],1.0000-2.0000,367 KBytes,3.01 Mbits/sec
3,[2],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
3,[3],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
3,[4],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
3,[2],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
3,[1],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
3,[3],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
3,[4],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
3,[1],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
3,[3],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
3,[4],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
3,[2],3.0000-4.0000,2.74 MBytes,23.0 Mbits/sec
3,[1],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
3,[3],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
3,[4],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
3,[2],4.0000-5.0000,1.11 MBytes,9.32 Mbits/sec
3,[1],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
3,[3],5.0000-6.0000,1.12 MBytes,9.38 Mbits/sec
3,[4],5.0000-6.0000,889 KBytes,7.29 Mbits/sec
3,[2],5.0000-6.0000,1.68 MBytes,14.1 Mbits/sec
3,[1],6.0000-7.0000,700 KBytes,5.73 Mbits/sec
3,[3],6.0000-7.0000,636 KBytes,5.21 Mbits/sec
3,[4],6.0000-7.0000,892 KBytes,7.31 Mbits/sec
3,[2],6.0000-7.0000,1.36 MBytes,11.5 Mbits/sec
3,[1],7.0000-8.0000,1.31 MBytes,11.0 Mbits/sec
3,[3],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
3,[4],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
3,[2],7.0000-8.0000,1.43 MBytes,12.0 Mbits/sec
3,[1],8.0000-9.0000,1.43 MBytes,12.0 Mbits/sec
3,[3],8.0000-9.0000,1.05 MBytes,8.84 Mbits/sec
3,[4],8.0000-9.0000,824 KBytes,6.75 Mbits/sec
3,[2],8.0000-9.0000,2.11 MBytes,17.7 Mbits/sec
3,[1],9.0000-10.0000,827 KBytes,6.78 Mbits/sec
3,[3],9.0000-10.0000,1.25 MBytes,10.4 Mbits/sec
3,[4],9.0000-10.0000,1.50 MBytes,12.5 Mbits/sec
3,[2],9.0000-10.0000,1.74 MBytes,14.6 Mbits/sec
3,[1],10.0000-11.0000,1.43 MBytes,12.0 Mbits/sec
3,[3],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
3,[4],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
3,[2],10.0000-11.0000,1.81 MBytes,15.1 Mbits/sec
3,[2],11.0000-12.0000,2.74 MBytes,23.0 Mbits/sec
3,[1],11.0000-12.0000,1.24 MBytes,10.4 Mbits/sec
3,[3],11.0000-12.0000,888 KBytes,7.27 Mbits/sec
3,[4],11.0000-12.0000,824 KBytes,6.75 Mbits/sec
3,[1],12.0000-13.0000,1019 KBytes,8.35 Mbits/sec
3,[3],12.0000-13.0000,1.31 MBytes,11.0 Mbits/sec
3,[4],12.0000-13.0000,1.37 MBytes,11.5 Mbits/sec
3,[2],12.0000-13.0000,2.86 MBytes,24.0 Mbits/sec
3,[1],13.0000-14.0000,1.68 MBytes,14.1 Mbits/sec
3,[3],13.0000-14.0000,1.87 MBytes,15.7 Mbits/sec
3,[4],13.0000-14.0000,1.87 MBytes,15.7 Mbits/sec
3,[2],13.0000-14.0000,3.05 MBytes,25.5 Mbits/sec
3,[2],14.0000-15.0000,1.98 MBytes,16.7 Mbits/sec
3,[1],14.0000-15.0000,1.49 MBytes,12.5 Mbits/sec
3,[3],14.0000-15.0000,1.12 MBytes,9.36 Mbits/sec
3,[4],14.0000-15.0000,1.06 MBytes,8.86 Mbits/sec
3,[3],15.0000-16.0000,2.37 MBytes,19.9 Mbits/sec
3,[4],15.0000-16.0000,2.49 MBytes,20.9 Mbits/sec
3,[2],15.0000-16.0000,3.36 MBytes,28.2 Mbits/sec
3,[1],15.0000-16.0000,3.37 MBytes,28.2 Mbits/sec
3,[2],16.0000-17.0000,2.72 MBytes,22.8 Mbits/sec
3,[3],16.0000-17.0000,1.92 MBytes,16.1 Mbits/sec
3,[1],16.0000-17.0000,1.92 MBytes,16.1 Mbits/sec
3,[4],16.0000-17.0000,2.99 MBytes,25.0 Mbits/sec
3,[4],17.0000-18.0000,1.74 MBytes,14.6 Mbits/sec
3,[3],17.0000-18.0000,3.18 MBytes,26.7 Mbits/sec
3,[2],17.0000-18.0000,3.27 MBytes,27.5 Mbits/sec
3,[1],17.0000-18.0000,3.04 MBytes,25.5 Mbits/sec
3,[2],18.0000-19.0000,2.02 MBytes,17.0 Mbits/sec
3,[3],18.0000-19.0000,1.96 MBytes,16.4 Mbits/sec
3,[1],18.0000-19.0000,1.97 MBytes,16.5 Mbits/sec
3,[4],18.0000-19.0000,2.18 MBytes,18.3 Mbits/sec
3,[2],19.0000-20.0000,1.92 MBytes,16.1 Mbits/sec
3,[3],19.0000-20.0000,1.38 MBytes,11.6 Mbits/sec
3,[1],19.0000-20.0000,1.68 MBytes,14.1 Mbits/sec
3,[4],19.0000-20.0000,950 KBytes,7.78 Mbits/sec
3,[2],20.0000-21.0000,3.39 MBytes,28.5 Mbits/sec
3,[3],20.0000-21.0000,4.19 MBytes,35.2 Mbits/sec
3,[1],20.0000-21.0000,4.02 MBytes,33.7 Mbits/sec
3,[4],20.0000-21.0000,4.12 MBytes,34.6 Mbits/sec
3,[3],21.0000-22.0000,2.37 MBytes,19.9 Mbits/sec
3,[1],21.0000-22.0000,2.62 MBytes,22.0 Mbits/sec
3,[2],21.0000-22.0000,1.41 MBytes,11.8 Mbits/sec
3,[4],21.0000-22.0000,1.15 MBytes,9.64 Mbits/sec
3,[2],22.0000-23.0000,2.25 MBytes,18.9 Mbits/sec
3,[1],22.0000-23.0000,2.62 MBytes,22.0 Mbits/sec
3,[3],22.0000-23.0000,3.78 MBytes,31.7 Mbits/sec
3,[4],22.0000-23.0000,2.42 MBytes,20.3 Mbits/sec
3,[3],23.0000-24.0000,2.62 MBytes,22.0 Mbits/sec
3,[1],23.0000-24.0000,3.88 MBytes,32.5 Mbits/sec
3,[2],23.0000-24.0000,3.85 MBytes,32.3 Mbits/sec
3,[4],23.0000-24.0000,1.37 MBytes,11.5 Mbits/sec
3,[2],24.0000-25.0000,1.43 MBytes,12.0 Mbits/sec
3,[3],24.0000-25.0000,3.71 MBytes,31.1 Mbits/sec
3,[1],24.0000-25.0000,3.75 MBytes,31.5 Mbits/sec
3,[4],24.0000-25.0000,2.74 MBytes,23.0 Mbits/sec
3,[2],25.0000-26.0000,1.79 MBytes,15.1 Mbits/sec
3,[1],25.0000-26.0000,3.75 MBytes,31.5 Mbits/sec
3,[3],25.0000-26.0000,3.53 MBytes,29.6 Mbits/sec
3,[4],25.0000-26.0000,1.48 MBytes,12.5 Mbits/sec
3,[3],26.0000-27.0000,2.20 MBytes,18.5 Mbits/sec
3,[4],26.0000-27.0000,1.42 MBytes,11.9 Mbits/sec
3,[2],26.0000-27.0000,2.99 MBytes,25.1 Mbits/sec
3,[1],26.0000-27.0000,3.62 MBytes,30.4 Mbits/sec
3,[2],27.0000-28.0000,1.62 MBytes,13.6 Mbits/sec
3,[3],27.0000-28.0000,3.22 MBytes,27.0 Mbits/sec
3,[1],27.0000-28.0000,2.50 MBytes,21.0 Mbits/sec
3,[4],27.0000-28.0000,2.80 MBytes,23.5 Mbits/sec
3,[2],28.0000-29.0000,2.04 MBytes,17.1 Mbits/sec
3,[1],28.0000-29.0000,3.75 MBytes,31.5 Mbits/sec
3,[4],28.0000-29.0000,1.43 MBytes,12.0 Mbits/sec
3,[3],28.0000-29.0000,3.59 MBytes,30.1 Mbits/sec
3,[4],29.0000-30.0000,1.48 MBytes,12.4 Mbits/sec
3,[3],29.0000-30.0000,3.25 MBytes,27.2 Mbits/sec
3,[2],29.0000-30.0000,3.11 MBytes,26.1 Mbits/sec
3,[1],29.0000-30.0000,3.62 MBytes,30.4 Mbits/sec
3,[2],30.0000-31.0000,1.68 MBytes,14.1 Mbits/sec
3,[1],30.0000-31.0000,2.62 MBytes,22.0 Mbits/sec
3,[4],30.0000-31.0000,2.80 MBytes,23.5 Mbits/sec
3,[3],30.0000-31.0000,3.43 MBytes,28.8 Mbits/sec
3,[1],31.0000-32.0000,3.62 MBytes,30.4 Mbits/sec
3,[4],31.0000-32.0000,1.43 MBytes,12.0 Mbits/sec
3,[3],31.0000-32.0000,2.21 MBytes,18.5 Mbits/sec
3,[2],31.0000-32.0000,3.42 MBytes,28.7 Mbits/sec
3,[4],32.0000-33.0000,1.55 MBytes,13.0 Mbits/sec
3,[3],32.0000-33.0000,3.27 MBytes,27.4 Mbits/sec
3,[2],32.0000-33.0000,1.74 MBytes,14.6 Mbits/sec
3,[1],32.0000-33.0000,3.75 MBytes,31.5 Mbits/sec
3,[2],33.0000-34.0000,2.04 MBytes,17.1 Mbits/sec
3,[1],33.0000-34.0000,3.88 MBytes,32.5 Mbits/sec
3,[4],33.0000-34.0000,2.80 MBytes,23.5 Mbits/sec
3,[3],33.0000-34.0000,3.36 MBytes,28.2 Mbits/sec
3,[4],34.0000-35.0000,1.43 MBytes,12.0 Mbits/sec
3,[3],34.0000-35.0000,2.30 MBytes,19.3 Mbits/sec
3,[2],34.0000-35.0000,3.11 MBytes,26.1 Mbits/sec
3,[1],34.0000-35.0000,3.75 MBytes,31.5 Mbits/sec
3,[4],35.0000-36.0000,1.67 MBytes,14.0 Mbits/sec
3,[3],35.0000-36.0000,3.20 MBytes,26.8 Mbits/sec
3,[2],35.0000-36.0000,1.74 MBytes,14.6 Mbits/sec
3,[1],35.0000-36.0000,2.50 MBytes,21.0 Mbits/sec
3,[2],36.0000-37.0000,2.23 MBytes,18.7 Mbits/sec
3,[1],36.0000-37.0000,3.75 MBytes,31.5 Mbits/sec
3,[4],36.0000-37.0000,2.99 MBytes,25.1 Mbits/sec
3,[3],36.0000-37.0000,3.85 MBytes,32.3 Mbits/sec
3,[3],37.0000-38.0000,1.65 MBytes,13.8 Mbits/sec
3,[4],37.0000-38.0000,1.55 MBytes,13.0 Mbits/sec
3,[1],37.0000-38.0000,3.75 MBytes,31.5 Mbits/sec
3,[2],37.0000-38.0000,3.18 MBytes,26.7 Mbits/sec
3,[3],38.0000-39.0000,3.16 MBytes,26.5 Mbits/sec
3,[1],38.0000-39.0000,2.50 MBytes,21.0 Mbits/sec
3,[2],38.0000-39.0000,1.80 MBytes,15.1 Mbits/sec
3,[4],38.0000-39.0000,2.29 MBytes,19.2 Mbits/sec
3,[2],39.0000-40.0000,2.55 MBytes,21.4 Mbits/sec
3,[1],39.0000-40.0000,3.75 MBytes,31.5 Mbits/sec
3,[4],39.0000-40.0000,2.55 MBytes,21.4 Mbits/sec
3,[3],39.0000-40.0000,3.48 MBytes,29.2 Mbits/sec
3,[2],40.0000-41.0000,2.08 MBytes,17.4 Mbits/sec
3,[4],40.0000-41.0000,1.30 MBytes,10.9 Mbits/sec
3,[1],40.0000-41.0000,3.62 MBytes,30.4 Mbits/sec
3,[3],40.0000-41.0000,1.21 MBytes,10.1 Mbits/sec
3,[1],41.0000-41.9655,527 KBytes,4.47 Mbits/sec
3,[1],0.0000-41.9655,100 MBytes,20.0 Mbits/sec
3,[4],41.0000-42.0000,184 KBytes,1.51 Mbits/sec
3,[2],41.0000-42.0000,3.75 MBytes,31.4 Mbits/sec
3,[3],41.0000-42.0000,4.03 MBytes,33.8 Mbits/sec
3,[4],42.0000-43.0000,3.67 MBytes,30.8 Mbits/sec
3,[2],42.0000-43.0000,3.27 MBytes,27.4 Mbits/sec
3,[3],42.0000-43.0000,1.67 MBytes,14.0 Mbits/sec
3,[4],43.0000-44.0000,1013 KBytes,8.30 Mbits/sec
3,[2],43.0000-44.0000,2.04 MBytes,17.1 Mbits/sec
3,[3],43.0000-44.0000,2.30 MBytes,19.3 Mbits/sec
3,[3],44.0000-45.0000,1.18 MBytes,9.90 Mbits/sec
3,[4],44.0000-45.0000,1.37 MBytes,11.5 Mbits/sec
3,[2],44.0000-45.3401,2.18 MBytes,13.6 Mbits/sec
3,[2],0.0000-45.3401,100 MBytes,18.5 Mbits/sec
3,[4],45.0000-46.0000,1.74 MBytes,14.6 Mbits/sec
3,[3],45.0000-46.8039,817 KBytes,3.71 Mbits/sec
3,[3],0.0000-46.8039,100 MBytes,17.9 Mbits/sec
3,[4],46.0000-47.0000,1.36 MBytes,11.5 Mbits/sec
3,[4],47.0000-48.0000,1.43 MBytes,12.0 Mbits/sec
3,[4],48.0000-49.0000,1.86 MBytes,15.6 Mbits/sec
3,[4],49.0000-50.0000,1.49 MBytes,12.5 Mbits/sec
3,[4],50.0000-51.0000,1.31 MBytes,11.0 Mbits/sec
3,[4],51.0000-52.0000,1.74 MBytes,14.6 Mbits/sec
3,[4],52.0000-53.0000,1.74 MBytes,14.6 Mbits/sec
3,[4],53.0000-54.0000,1.18 MBytes,9.91 Mbits/sec
3,[4],54.0000-55.0000,1.93 MBytes,16.2 Mbits/sec
3,[4],55.0000-56.0000,1.99 MBytes,16.7 Mbits/sec
3,[4],56.0000-57.0000,1.24 MBytes,10.4 Mbits/sec
3,[4],57.0000-58.0000,2.18 MBytes,18.3 Mbits/sec
3,[4],58.0000-59.0000,2.62 MBytes,22.0 Mbits/sec
3,[4],59.0000-60.8354,1.28 MBytes,5.86 Mbits/sec
3,[4],0.0000-60.8354,100 MBytes,13.8 Mbits/sec
4,[3],0.0000-1.0000,106 KBytes,869 Kbits/sec
4,[1],0.0000-1.0000,106 KBytes,869 Kbits/sec
4,[4],0.0000-1.0000,106 KBytes,869 Kbits/sec
4,[2],0.0000-1.0000,106 KBytes,869 Kbits/sec
4,[3],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
4,[1],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
4,[4],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
4,[2],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
4,[3],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
4,[1],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
4,[4],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
4,[2],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
4,[1],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
4,[4],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
4,[2],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
4,[3],3.0000-4.0000,2.74 MBytes,23.0 Mbits/sec
4,[1],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
4,[4],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
4,[2],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
4,[3],4.0000-5.0000,2.42 MBytes,20.3 Mbits/sec
4,[1],5.0000-6.0000,633 KBytes,5.19 Mbits/sec
4,[4],5.0000-6.0000,633 KBytes,5.19 Mbits/sec
4,[2],5.0000-6.0000,633 KBytes,5.19 Mbits/sec
4,[3],5.0000-6.0000,1.73 MBytes,14.6 Mbits/sec
4,[1],6.0000-7.0000,1.12 MBytes,9.41 Mbits/sec
4,[4],6.0000-7.0000,1.12 MBytes,9.41 Mbits/sec
4,[2],6.0000-7.0000,1.12 MBytes,9.41 Mbits/sec
4,[3],6.0000-7.0000,3.30 MBytes,27.7 Mbits/sec
4,[1],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
4,[4],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
4,[2],7.0000-8.0000,1.37 MBytes,11.5 Mbits/sec
4,[3],7.0000-8.0000,3.30 MBytes,27.7 Mbits/sec
4,[3],8.0000-9.0000,2.23 MBytes,18.7 Mbits/sec
4,[1],8.0000-9.0000,696 KBytes,5.70 Mbits/sec
4,[4],8.0000-9.0000,761 KBytes,6.23 Mbits/sec
4,[2],8.0000-9.0000,826 KBytes,6.76 Mbits/sec
4,[1],9.0000-10.0000,1.62 MBytes,13.6 Mbits/sec
4,[4],9.0000-10.0000,1.56 MBytes,13.1 Mbits/sec
4,[2],9.0000-10.0000,1.49 MBytes,12.5 Mbits/sec
4,[3],9.0000-10.0000,4.88 MBytes,41.0 Mbits/sec
4,[1],10.0000-11.0000,1.24 MBytes,10.4 Mbits/sec
4,[4],10.0000-11.0000,1.24 MBytes,10.4 Mbits/sec
4,[2],10.0000-11.0000,1.37 MBytes,11.5 Mbits/sec
4,[3],10.0000-11.0000,3.72 MBytes,31.2 Mbits/sec
4,[3],11.0000-12.0000,2.62 MBytes,22.0 Mbits/sec
4,[1],11.0000-12.0000,889 KBytes,7.29 Mbits/sec
4,[4],11.0000-12.0000,826 KBytes,6.76 Mbits/sec
4,[2],11.0000-12.0000,764 KBytes,6.26 Mbits/sec
4,[1],12.0000-13.0000,1.43 MBytes,12.0 Mbits/sec
4,[4],12.0000-13.0000,1.49 MBytes,12.5 Mbits/sec
4,[2],12.0000-13.0000,1.49 MBytes,12.5 Mbits/sec
4,[3],12.0000-13.0000,4.88 MBytes,40.9 Mbits/sec
4,[3],13.0000-14.0000,3.75 MBytes,31.5 Mbits/sec
4,[1],13.0000-14.0000,1.43 MBytes,12.0 Mbits/sec
4,[4],13.0000-14.0000,1.18 MBytes,9.89 Mbits/sec
4,[2],13.0000-14.0000,1014 KBytes,8.31 Mbits/sec
4,[1],14.0000-15.0000,1.49 MBytes,12.5 Mbits/sec
4,[4],14.0000-15.0000,1.74 MBytes,14.6 Mbits/sec
4,[3],14.0000-15.0000,3.62 MBytes,30.4 Mbits/sec
4,[2],14.0000-15.0000,1.93 MBytes,16.2 Mbits/sec
4,[1],15.0000-16.0000,2.30 MBytes,19.3 Mbits/sec
4,[4],15.0000-16.0000,2.30 MBytes,19.3 Mbits/sec
4,[2],15.0000-16.0000,1.67 MBytes,14.0 Mbits/sec
4,[3],15.0000-16.0000,5.00 MBytes,41.9 Mbits/sec
4,[4],16.0000-17.0000,1.74 MBytes,14.6 Mbits/sec
4,[3],16.0000-17.0000,2.57 MBytes,21.6 Mbits/sec
4,[2],16.0000-17.0000,2.61 MBytes,21.9 Mbits/sec
4,[1],16.0000-17.0000,3.05 MBytes,25.6 Mbits/sec
4,[3],17.0000-18.0000,3.89 MBytes,32.6 Mbits/sec
4,[4],17.0000-18.0000,3.42 MBytes,28.7 Mbits/sec
4,[1],17.0000-18.0000,2.11 MBytes,17.7 Mbits/sec
4,[2],17.0000-18.0000,2.93 MBytes,24.6 Mbits/sec
4,[4],18.0000-19.0000,1.69 MBytes,14.2 Mbits/sec
4,[3],18.0000-19.0000,3.06 MBytes,25.7 Mbits/sec
4,[1],18.0000-19.0000,1.95 MBytes,16.4 Mbits/sec
4,[2],18.0000-19.0000,996 KBytes,8.16 Mbits/sec
4,[2],19.0000-20.0000,2.35 MBytes,19.7 Mbits/sec
4,[1],19.0000-20.0000,1.77 MBytes,14.8 Mbits/sec
4,[3],19.0000-20.0000,3.38 MBytes,28.4 Mbits/sec
4,[4],19.0000-20.0000,3.77 MBytes,31.7 Mbits/sec
4,[2],20.0000-21.0000,2.44 MBytes,20.5 Mbits/sec
4,[1],20.0000-21.0000,3.59 MBytes,30.1 Mbits/sec
4,[4],20.0000-21.0000,1.88 MBytes,15.8 Mbits/sec
4,[3],20.0000-21.0000,2.61 MBytes,21.9 Mbits/sec
4,[3],21.0000-22.0000,2.30 MBytes,19.3 Mbits/sec
4,[2],21.0000-22.0000,2.49 MBytes,20.9 Mbits/sec
4,[4],21.0000-22.0000,1.98 MBytes,16.6 Mbits/sec
4,[1],21.0000-22.0000,3.42 MBytes,28.7 Mbits/sec
4,[1],22.0000-23.0000,2.04 MBytes,17.1 Mbits/sec
4,[2],22.0000-23.0000,1.36 MBytes,11.4 Mbits/sec
4,[4],22.0000-23.0000,1.86 MBytes,15.6 Mbits/sec
4,[3],22.0000-23.0000,4.87 MBytes,40.9 Mbits/sec
4,[3],23.0000-24.0000,2.43 MBytes,20.4 Mbits/sec
4,[2],23.0000-24.0000,2.43 MBytes,20.4 Mbits/sec
4,[1],23.0000-24.0000,4.39 MBytes,36.8 Mbits/sec
4,[4],23.0000-24.0000,2.17 MBytes,18.2 Mbits/sec
4,[2],24.0000-25.0000,1.55 MBytes,13.0 Mbits/sec
4,[1],24.0000-25.0000,2.64 MBytes,22.1 Mbits/sec
4,[3],24.0000-25.0000,4.54 MBytes,38.1 Mbits/sec
4,[4],24.0000-25.0000,1.92 MBytes,16.1 Mbits/sec
4,[3],25.0000-26.0000,2.50 MBytes,21.0 Mbits/sec
4,[2],25.0000-26.0000,2.18 MBytes,18.3 Mbits/sec
4,[1],25.0000-26.0000,3.53 MBytes,29.6 Mbits/sec
4,[4],25.0000-26.0000,2.24 MBytes,18.8 Mbits/sec
4,[1],26.0000-27.0000,2.33 MBytes,19.6 Mbits/sec
4,[2],26.0000-27.0000,1.67 MBytes,14.0 Mbits/sec
4,[4],26.0000-27.0000,1.99 MBytes,16.7 Mbits/sec
4,[3],26.0000-27.0000,4.89 MBytes,41.1 Mbits/sec
4,[2],27.0000-28.0000,2.43 MBytes,20.4 Mbits/sec
4,[3],27.0000-28.0000,2.28 MBytes,19.2 Mbits/sec
4,[4],27.0000-28.0000,2.11 MBytes,17.7 Mbits/sec
4,[1],27.0000-28.0000,4.48 MBytes,37.6 Mbits/sec
4,[3],28.0000-29.0000,3.62 MBytes,30.3 Mbits/sec
4,[2],28.0000-29.0000,1.68 MBytes,14.1 Mbits/sec
4,[1],28.0000-29.0000,2.37 MBytes,19.9 Mbits/sec
4,[4],28.0000-29.0000,2.12 MBytes,17.8 Mbits/sec
4,[1],29.0000-30.0000,3.39 MBytes,28.5 Mbits/sec
4,[2],29.0000-30.0000,1.99 MBytes,16.7 Mbits/sec
4,[3],29.0000-30.0000,3.60 MBytes,30.2 Mbits/sec
4,[4],29.0000-30.0000,1.48 MBytes,12.4 Mbits/sec
4,[2],30.0000-31.0000,1.93 MBytes,16.2 Mbits/sec
4,[3],30.0000-31.0000,3.54 MBytes,29.7 Mbits/sec
4,[1],30.0000-31.0000,3.61 MBytes,30.3 Mbits/sec
4,[4],30.0000-31.0000,2.18 MBytes,18.3 Mbits/sec
4,[2],31.0000-32.0000,2.17 MBytes,18.2 Mbits/sec
4,[1],31.0000-32.0000,3.34 MBytes,28.0 Mbits/sec
4,[4],31.0000-32.0000,2.12 MBytes,17.8 Mbits/sec
4,[3],31.0000-32.0000,3.76 MBytes,31.6 Mbits/sec
4,[3],32.0000-33.0695,544 KBytes,4.17 Mbits/sec
4,[3],0.0000-33.0695,100 MBytes,25.4 Mbits/sec
4,[2],32.0000-33.0000,1.80 MBytes,15.1 Mbits/sec
4,[4],32.0000-33.0000,1.54 MBytes,13.0 Mbits/sec
4,[1],32.0000-33.0000,3.71 MBytes,31.1 Mbits/sec
4,[1],33.0000-34.0000,3.88 MBytes,32.5 Mbits/sec
4,[2],33.0000-34.0000,2.11 MBytes,17.7 Mbits/sec
4,[4],33.0000-34.0000,2.75 MBytes,23.0 Mbits/sec
4,[2],34.0000-35.0000,2.36 MBytes,19.8 Mbits/sec
4,[1],34.0000-35.0000,3.88 MBytes,32.5 Mbits/sec
4,[4],34.0000-35.0000,2.36 MBytes,19.8 Mbits/sec
4,[2],35.0000-36.0000,2.23 MBytes,18.7 Mbits/sec
4,[1],35.0000-36.0000,4.00 MBytes,33.6 Mbits/sec
4,[4],35.0000-36.0000,2.17 MBytes,18.2 Mbits/sec
4,[4],36.0000-37.0000,2.49 MBytes,20.9 Mbits/sec
4,[1],36.0000-37.0000,3.88 MBytes,32.5 Mbits/sec
4,[2],36.0000-37.0000,2.98 MBytes,25.0 Mbits/sec
4,[2],37.0000-38.0000,2.50 MBytes,20.9 Mbits/sec
4,[1],37.0000-38.0000,5.12 MBytes,43.0 Mbits/sec
4,[4],37.0000-38.0000,3.78 MBytes,31.7 Mbits/sec
4,[1],38.0000-39.0000,2.50 MBytes,21.0 Mbits/sec
4,[4],38.0000-39.0000,2.75 MBytes,23.1 Mbits/sec
4,[2],38.0000-39.0000,3.36 MBytes,28.2 Mbits/sec
4,[2],39.0000-40.0000,2.23 MBytes,18.7 Mbits/sec
4,[4],39.0000-40.0000,2.51 MBytes,21.1 Mbits/sec
4,[1],39.0000-40.0000,5.00 MBytes,41.9 Mbits/sec
4,[4],40.0000-41.0000,4.00 MBytes,33.6 Mbits/sec
4,[1],40.0000-41.2337,2.17 MBytes,14.8 Mbits/sec
4,[1],0.0000-41.2337,100 MBytes,20.3 Mbits/sec
4,[2],40.0000-41.0000,3.56 MBytes,29.9 Mbits/sec
4,[4],41.0000-42.0000,3.75 MBytes,31.5 Mbits/sec
4,[2],41.0000-42.0000,3.88 MBytes,32.5 Mbits/sec
4,[2],42.0000-43.0000,3.62 MBytes,30.4 Mbits/sec
4,[4],42.0000-43.0000,5.00 MBytes,41.9 Mbits/sec
4,[2],43.0000-44.0000,3.75 MBytes,31.5 Mbits/sec
4,[4],43.0000-44.0000,3.62 MBytes,30.4 Mbits/sec
4,[2],44.0000-45.0000,3.75 MBytes,31.5 Mbits/sec
4,[4],44.0000-45.0000,4.25 MBytes,35.7 Mbits/sec
4,[2],45.0000-46.0000,4.62 MBytes,38.8 Mbits/sec
4,[4],45.0000-46.0000,5.38 MBytes,45.1 Mbits/sec
4,[4],46.0000-46.9652,1.08 MBytes,9.37 Mbits/sec
4,[4],0.0000-46.9652,100 MBytes,17.9 Mbits/sec
4,[2],46.0000-47.0000,6.50 MBytes,54.5 Mbits/sec
4,[2],47.0000-47.9645,263 KBytes,2.23 Mbits/sec
4,[2],0.0000-47.9645,100 MBytes,17.5 Mbits/sec
5,[2],0.0000-1.0000,106 KBytes,869 Kbits/sec
5,[4],0.0000-1.0000,106 KBytes,869 Kbits/sec
5,[1],0.0000-1.0000,106 KBytes,869 Kbits/sec
5,[3],0.0000-1.0000,106 KBytes,869 Kbits/sec
5,[4],1.0000-2.0000,367 KBytes,3.01 Mbits/sec
5,[2],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
5,[1],1.0000-2.0000,496 KBytes,4.07 Mbits/sec
5,[3],1.0000-2.0000,368 KBytes,3.02 Mbits/sec
5,[4],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
5,[2],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
5,[1],2.0000-3.0000,827 KBytes,6.78 Mbits/sec
5,[3],2.0000-3.0000,955 KBytes,7.83 Mbits/sec
5,[4],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
5,[3],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
5,[2],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
5,[1],3.0000-4.0000,1.24 MBytes,10.4 Mbits/sec
5,[4],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
5,[3],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
5,[2],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
5,[1],4.0000-5.0000,1.06 MBytes,8.86 Mbits/sec
