ID,Interval,Num_Fluxos,Bandwidth_Total,Fluxos_Detalhes
3,32.0000-33.0000,3,80.80000000000001,Fluxo 2: 34.600 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 23.100 Mbits/s
3,33.0000-34.0000,3,102.80000000000001,Fluxo 2: 33.600 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
3,34.0000-35.4962,1,12.3,Fluxo 2: 12.300 Mbits/s
3,34.0000-35.3516,1,13.7,Fluxo 3: 13.700 Mbits/s
3,34.0000-35.0000,1,22.0,Fluxo 4: 22.000 Mbits/s
3,35.0000-36.0000,1,69.2,Fluxo 4: 69.200 Mbits/s
3,36.0000-37.1847,1,65.0,Fluxo 4: 65.000 Mbits/s
4,0.0000-1.0000,4,134.2,Fluxo 1: 46.100 Mbits/s; Fluxo 2: 41.900 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 23.100 Mbits/s
4,1.0000-2.0000,4,104.9,Fluxo 1: 31.500 Mbits/s; Fluxo 2: 29.400 Mbits/s; Fluxo 3: 22.000 Mbits/s; Fluxo 4: 22.000 Mbits/s
4,2.0000-3.0000,4,98.6,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 14.700 Mbits/s; Fluxo 4: 14.700 Mbits/s
4,3.0000-4.0000,4,108.1,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 25.200 Mbits/s; Fluxo 4: 25.200 Mbits/s
4,4.0000-5.0000,4,93.80000000000001,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 34.200 Mbits/s; Fluxo 3: 18.800 Mbits/s; Fluxo 4: 17.700 Mbits/s
4,5.0000-6.0000,4,73.6,Fluxo 1: 21.400 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 14.000 Mbits/s; Fluxo 4: 15.100 Mbits/s
4,6.0000-7.0000,4,110.0,Fluxo 1: 48.100 Mbits/s; Fluxo 2: 25.400 Mbits/s; Fluxo 3: 14.600 Mbits/s; Fluxo 4: 21.900 Mbits/s
4,7.0000-8.0000,4,74.8,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 18.200 Mbits/s; Fluxo 3: 10.400 Mbits/s; Fluxo 4: 23.100 Mbits/s
4,8.0000-9.0000,4,99.51,Fluxo 1: 34.100 Mbits/s; Fluxo 2: 23.000 Mbits/s; Fluxo 3: 7.810 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,9.0000-10.0000,4,88.9,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 24.900 Mbits/s; Fluxo 3: 7.300 Mbits/s; Fluxo 4: 33.600 Mbits/s
4,10.0000-11.0000,4,104.41,Fluxo 1: 47.500 Mbits/s; Fluxo 2: 19.300 Mbits/s; Fluxo 3: 7.310 Mbits/s; Fluxo 4: 30.300 Mbits/s
4,11.0000-12.0000,4,102.03,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 13.000 Mbits/s; Fluxo 3: 8.330 Mbits/s; Fluxo 4: 46.100 Mbits/s
4,12.0000-13.0000,4,78.52,Fluxo 1: 22.000 Mbits/s; Fluxo 2: 14.100 Mbits/s; Fluxo 3: 7.820 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,13.0000-14.0000,4,88.44,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 10.900 Mbits/s; Fluxo 3: 8.340 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,14.0000-15.0000,4,92.10000000000001,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 15.600 Mbits/s; Fluxo 3: 7.300 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,15.0000-16.0000,4,98.42,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 10.900 Mbits/s; Fluxo 3: 7.820 Mbits/s; Fluxo 4: 45.100 Mbits/s
4,16.0000-17.0000,4,77.8,Fluxo 1: 21.300 Mbits/s; Fluxo 2: 14.600 Mbits/s; Fluxo 3: 7.300 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,17.0000-18.0000,4,99.47,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 12.000 Mbits/s; Fluxo 3: 6.770 Mbits/s; Fluxo 4: 46.100 Mbits/s
4,18.0000-19.0000,4,89.25,Fluxo 1: 34.300 Mbits/s; Fluxo 2: 12.000 Mbits/s; Fluxo 3: 8.350 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,19.0000-20.0000,4,90.87,Fluxo 1: 21.200 Mbits/s; Fluxo 2: 15.700 Mbits/s; Fluxo 3: 8.870 Mbits/s; Fluxo 4: 45.100 Mbits/s
4,20.0000-21.0000,4,82.2,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 4.670 Mbits/s; Fluxo 3: 8.330 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,21.0000-22.0000,4,92.80000000000001,Fluxo 1: 33.200 Mbits/s; Fluxo 2: 12.500 Mbits/s; Fluxo 3: 12.500 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,22.0000-23.0000,4,82.5,Fluxo 1: 31.300 Mbits/s; Fluxo 2: 15.700 Mbits/s; Fluxo 3: 7.800 Mbits/s; Fluxo 4: 27.700 Mbits/s
4,23.0000-24.0000,4,93.2,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 15.100 Mbits/s; Fluxo 3: 16.200 Mbits/s; Fluxo 4: 38.800 Mbits/s
4,24.0000-25.0000,4,84.8,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 15.100 Mbits/s; Fluxo 3: 12.000 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,25.0000-26.0000,4,99.0,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 18.300 Mbits/s; Fluxo 3: 11.500 Mbits/s; Fluxo 4: 34.600 Mbits/s
4,26.0000-27.5188,1,13.2,Fluxo 1: 13.200 Mbits/s
4,26.0000-27.0000,2,28.7,Fluxo 2: 14.100 Mbits/s; Fluxo 3: 14.600 Mbits/s
4,26.0000-27.2124,1,14.3,Fluxo 4: 14.300 Mbits/s
4,27.0000-28.0000,2,63.3,Fluxo 2: 45.000 Mbits/s; Fluxo 3: 18.300 Mbits/s
4,28.0000-29.0000,2,91.2,Fluxo 2: 56.600 Mbits/s; Fluxo 3: 34.600 Mbits/s
4,29.0000-30.0000,2,102.80000000000001,Fluxo 2: 57.700 Mbits/s; Fluxo 3: 45.100 Mbits/s
4,30.0000-31.0000,2,80.7,Fluxo 2: 46.100 Mbits/s; Fluxo 3: 34.600 Mbits/s
4,31.0000-32.0000,2,92.30000000000001,Fluxo 2: 57.700 Mbits/s; Fluxo 3: 34.600 Mbits/s
4,32.0000-33.0000,2,91.2,Fluxo 2: 56.600 Mbits/s; Fluxo 3: 34.600 Mbits/s
4,33.0000-33.6468,1,12.1,Fluxo 2: 12.100 Mbits/s
4,33.0000-34.0000,1,46.1,Fluxo 3: 46.100 Mbits/s
4,34.0000-35.0000,1,56.6,Fluxo 3: 56.600 Mbits/s
4,35.0000-36.0000,1,57.7,Fluxo 3: 57.700 Mbits/s
4,36.0000-37.0000,1,69.2,Fluxo 3: 69.200 Mbits/s
4,37.0000-38.0000,1,68.2,Fluxo 3: 68.200 Mbits/s
4,38.0000-38.6201,1,32.8,Fluxo 3: 32.800 Mbits/s
5,0.0000-1.0000,4,153.1,Fluxo 1: 41.900 Mbits/s; Fluxo 2: 36.700 Mbits/s; Fluxo 3: 35.700 Mbits/s; Fluxo 4: 38.800 Mbits/s
5,1.0000-2.0000,4,105.9,Fluxo 1: 19.900 Mbits/s; Fluxo 2: 28.300 Mbits/s; Fluxo 3: 28.300 Mbits/s; Fluxo 4: 29.400 Mbits/s
5,2.0000-3.0000,4,101.4,Fluxo 1: 33.300 Mbits/s; Fluxo 2: 22.500 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 22.500 Mbits/s
5,3.0000-4.0000,4,85.5,Fluxo 1: 20.400 Mbits/s; Fluxo 2: 20.800 Mbits/s; Fluxo 3: 21.300 Mbits/s; Fluxo 4: 23.000 Mbits/s
5,4.0000-5.0000,4,81.6,Fluxo 1: 20.300 Mbits/s; Fluxo 2: 22.900 Mbits/s; Fluxo 3: 20.800 Mbits/s; Fluxo 4: 17.600 Mbits/s
5,5.0000-6.0000,4,110.1,Fluxo 1: 31.200 Mbits/s; Fluxo 2: 26.600 Mbits/s; Fluxo 3: 30.800 Mbits/s; Fluxo 4: 21.500 Mbits/s
5,6.0000-7.0000,4,85.4,Fluxo 1: 20.800 Mbits/s; Fluxo 2: 21.400 Mbits/s; Fluxo 3: 21.300 Mbits/s; Fluxo 4: 21.900 Mbits/s
5,7.0000-8.0000,4,90.4,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 22.900 Mbits/s; Fluxo 3: 22.500 Mbits/s; Fluxo 4: 21.900 Mbits/s
5,8.0000-9.0000,4,87.0,Fluxo 1: 21.200 Mbits/s; Fluxo 2: 22.000 Mbits/s; Fluxo 3: 21.400 Mbits/s; Fluxo 4: 22.400 Mbits/s
5,9.0000-10.0000,4,89.7,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 21.300 Mbits/s; Fluxo 3: 22.900 Mbits/s; Fluxo 4: 22.400 Mbits/s
5,10.0000-11.0000,4,88.4,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 22.000 Mbits/s; Fluxo 3: 21.900 Mbits/s; Fluxo 4: 21.400 Mbits/s
5,11.0000-12.0000,4,88.8,Fluxo 1: 21.100 Mbits/s; Fluxo 2: 22.900 Mbits/s; Fluxo 3: 21.900 Mbits/s; Fluxo 4: 22.900 Mbits/s
5,12.0000-13.0000,4,100.4,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 21.400 Mbits/s; Fluxo 3: 23.000 Mbits/s; Fluxo 4: 21.400 Mbits/s
5,13.0000-14.0000,4,90.4,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 21.300 Mbits/s; Fluxo 4: 22.900 Mbits/s
5,14.0000-15.0000,4,86.0,Fluxo 1: 21.000 Mbits/s; Fluxo 2: 20.700 Mbits/s; Fluxo 3: 22.900 Mbits/s; Fluxo 4: 21.400 Mbits/s
5,15.0000-16.0000,4,91.5,Fluxo 1: 23.000 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 22.500 Mbits/s; Fluxo 4: 22.900 Mbits/s
5,16.0000-17.0000,4,90.7,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 22.300 Mbits/s; Fluxo 3: 22.900 Mbits/s; Fluxo 4: 22.400 Mbits/s
5,17.0000-18.0000,4,89.5,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 21.400 Mbits/s; Fluxo 3: 22.500 Mbits/s; Fluxo 4: 22.500 Mbits/s
5,18.0000-19.0000,4,102.8,Fluxo 1: 25.200 Mbits/s; Fluxo 2: 29.200 Mbits/s; Fluxo 3: 18.200 Mbits/s; Fluxo 4: 30.200 Mbits/s
5,19.0000-20.0000,4,91.3,Fluxo 1: 22.900 Mbits/s; Fluxo 2: 22.400 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 22.900 Mbits/s
5,20.0000-21.0000,4,87.5,Fluxo 1: 21.900 Mbits/s; Fluxo 2: 21.900 Mbits/s; Fluxo 3: 21.800 Mbits/s; Fluxo 4: 21.900 Mbits/s
5,21.0000-22.0000,4,90.19999999999999,Fluxo 1: 22.400 Mbits/s; Fluxo 2: 22.400 Mbits/s; Fluxo 3: 23.000 Mbits/s; Fluxo 4: 22.400 Mbits/s
5,22.0000-23.0000,4,86.0,Fluxo 1: 20.900 Mbits/s; Fluxo 2: 21.400 Mbits/s; Fluxo 3: 21.300 Mbits/s; Fluxo 4: 22.400 Mbits/s
5,23.0000-24.0000,4,81.5,Fluxo 1: 19.300 Mbits/s; Fluxo 2: 22.500 Mbits/s; Fluxo 3: 17.700 Mbits/s; Fluxo 4: 22.000 Mbits/s
5,24.0000-25.0000,4,111.7,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 20.800 Mbits/s; Fluxo 3: 34.500 Mbits/s; Fluxo 4: 21.800 Mbits/s
5,25.0000-26.0000,4,88.2,Fluxo 1: 20.100 Mbits/s; Fluxo 2: 22.900 Mbits/s; Fluxo 3: 22.300 Mbits/s; Fluxo 4: 22.900 Mbits/s
5,26.0000-27.0000,4,88.8,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 21.400 Mbits/s; Fluxo 3: 21.900 Mbits/s; Fluxo 4: 22.400 Mbits/s
5,27.0000-28.0000,4,90.3,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 22.900 Mbits/s; Fluxo 3: 22.400 Mbits/s; Fluxo 4: 21.900 Mbits/s
5,28.0000-29.0000,4,92.2,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 22.900 Mbits/s
5,29.0000-30.0000,4,92.0,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 22.900 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 22.900 Mbits/s
5,30.0000-31.0000,4,88.4,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 22.300 Mbits/s; Fluxo 3: 20.600 Mbits/s; Fluxo 4: 22.400 Mbits/s
5,31.0000-32.0000,4,88.1,Fluxo 1: 21.800 Mbits/s; Fluxo 2: 21.900 Mbits/s; Fluxo 3: 23.000 Mbits/s; Fluxo 4: 21.400 Mbits/s
5,32.0000-33.0000,4,91.4,Fluxo 1: 23.000 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 22.300 Mbits/s; Fluxo 4: 23.000 Mbits/s
5,33.0000-34.0000,4,88.4,Fluxo 1: 22.400 Mbits/s; Fluxo 2: 21.800 Mbits/s; Fluxo 3: 21.900 Mbits/s; Fluxo 4: 22.300 Mbits/s
5,34.0000-36.0042,1,10.8,Fluxo 1: 10.800 Mbits/s
5,34.0000-35.0000,3,66.8,Fluxo 2: 23.000 Mbits/s; Fluxo 3: 21.400 Mbits/s; Fluxo 4: 22.400 Mbits/s
5,35.0000-36.0000,3,68.19999999999999,Fluxo 2: 22.900 Mbits/s; Fluxo 3: 22.900 Mbits/s; Fluxo 4: 22.400 Mbits/s
5,36.0000-37.0171,1,7.83,Fluxo 2: 7.830 Mbits/s
5,36.0000-37.1780,1,6.43,Fluxo 3: 6.430 Mbits/s
5,36.0000-37.1941,1,7.6,Fluxo 4: 7.600 Mbits/s
6,0.0000-1.0000,4,145.8,Fluxo 1: 37.700 Mbits/s; Fluxo 2: 35.700 Mbits/s; Fluxo 3: 38.800 Mbits/s; Fluxo 4: 33.600 Mbits/s
6,1.0000-2.0000,4,113.3,Fluxo 1: 28.300 Mbits/s; Fluxo 2: 28.300 Mbits/s; Fluxo 3: 29.400 Mbits/s; Fluxo 4: 27.300 Mbits/s
6,2.0000-3.0000,4,90.9,Fluxo 1: 23.000 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 22.800 Mbits/s; Fluxo 4: 22.000 Mbits/s
6,3.0000-4.0000,4,103.7,Fluxo 1: 21.400 Mbits/s; Fluxo 2: 30.100 Mbits/s; Fluxo 3: 21.400 Mbits/s; Fluxo 4: 30.800 Mbits/s
6,4.0000-5.0000,4,80.8,Fluxo 1: 20.300 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 19.700 Mbits/s; Fluxo 4: 17.700 Mbits/s
6,5.0000-6.0000,4,95.0,Fluxo 1: 19.900 Mbits/s; Fluxo 2: 27.600 Mbits/s; Fluxo 3: 27.100 Mbits/s; Fluxo 4: 20.400 Mbits/s
6,6.0000-7.0000,4,96.0,Fluxo 1: 20.800 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 20.300 Mbits/s; Fluxo 4: 20.300 Mbits/s
6,7.0000-8.0000,4,81.4,Fluxo 1: 18.200 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 20.300 Mbits/s
6,8.0000-9.0000,4,94.5,Fluxo 1: 20.900 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 18.200 Mbits/s; Fluxo 4: 20.800 Mbits/s
6,9.0000-10.0000,4,94.0,Fluxo 1: 19.800 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 20.300 Mbits/s; Fluxo 4: 19.300 Mbits/s
6,10.0000-11.0000,4,90.5,Fluxo 1: 19.300 Mbits/s; Fluxo 2: 33.600 Mbits/s; Fluxo 3: 18.800 Mbits/s; Fluxo 4: 18.800 Mbits/s
6,11.0000-12.0000,4,80.4,Fluxo 1: 18.200 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 10.400 Mbits/s; Fluxo 4: 17.200 Mbits/s
6,12.0000-13.0000,4,93.0,Fluxo 1: 19.800 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 18.800 Mbits/s
6,13.0000-14.0000,4,92.5,Fluxo 1: 19.300 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 18.800 Mbits/s; Fluxo 4: 19.800 Mbits/s
6,14.0000-15.0000,4,90.9,Fluxo 1: 19.800 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 17.700 Mbits/s; Fluxo 4: 18.800 Mbits/s
6,15.0000-16.0000,4,91.9,Fluxo 1: 18.800 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 18.200 Mbits/s; Fluxo 4: 20.300 Mbits/s
6,16.0000-17.0000,4,92.0,Fluxo 1: 17.700 Mbits/s; Fluxo 2: 33.600 Mbits/s; Fluxo 3: 21.900 Mbits/s; Fluxo 4: 18.800 Mbits/s
6,17.0000-18.0000,4,81.3,Fluxo 1: 22.000 Mbits/s; Fluxo 2: 21.800 Mbits/s; Fluxo 3: 18.200 Mbits/s; Fluxo 4: 19.300 Mbits/s
6,18.0000-19.0000,4,87.3,Fluxo 1: 21.900 Mbits/s; Fluxo 2: 25.200 Mbits/s; Fluxo 3: 20.900 Mbits/s; Fluxo 4: 19.300 Mbits/s
6,19.0000-20.0000,4,107.2,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 18.700 Mbits/s; Fluxo 4: 19.300 Mbits/s
6,20.0000-21.0000,4,87.7,Fluxo 1: 23.300 Mbits/s; Fluxo 2: 20.600 Mbits/s; Fluxo 3: 26.600 Mbits/s; Fluxo 4: 17.200 Mbits/s
6,21.0000-22.0000,4,96.1,Fluxo 1: 22.400 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 19.300 Mbits/s
6,22.0000-23.0000,4,95.6,Fluxo 1: 20.300 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 20.300 Mbits/s; Fluxo 4: 20.400 Mbits/s
6,23.0000-24.0000,4,78.7,Fluxo 1: 18.700 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 17.100 Mbits/s
6,24.0000-25.0000,4,100.8,Fluxo 1: 22.900 Mbits/s; Fluxo 2: 34.600 Mbits/s; Fluxo 3: 21.400 Mbits/s; Fluxo 4: 21.900 Mbits/s
6,25.0000-26.0000,4,79.9,Fluxo 1: 19.300 Mbits/s; Fluxo 2: 23.100 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 17.700 Mbits/s
6,26.0000-27.0000,4,98.8,Fluxo 1: 22.900 Mbits/s; Fluxo 2: 33.600 Mbits/s; Fluxo 3: 21.400 Mbits/s; Fluxo 4: 20.900 Mbits/s
6,27.0000-28.0000,3,57.900000000000006,Fluxo 1: 19.300 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 18.800 Mbits/s
6,27.0000-28.5435,1,12.0,Fluxo 2: 12.000 Mbits/s
6,28.0000-29.0000,3,68.3,Fluxo 1: 22.900 Mbits/s; Fluxo 3: 23.000 Mbits/s; Fluxo 4: 22.400 Mbits/s
6,29.0000-30.0000,3,103.80000000000001,Fluxo 1: 34.600 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
6,30.0000-31.0000,3,80.80000000000001,Fluxo 1: 34.600 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 23.100 Mbits/s
6,31.0000-32.0000,3,101.80000000000001,Fluxo 1: 33.600 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 33.600 Mbits/s
6,32.0000-33.0000,3,92.30000000000001,Fluxo 1: 23.100 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
6,33.0000-34.0000,3,80.80000000000001,Fluxo 1: 34.600 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 23.100 Mbits/s
6,34.0000-35.0000,3,102.80000000000001,Fluxo 1: 34.600 Mbits/s; Fluxo 3: 33.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
6,35.0000-36.4478,1,6.93,Fluxo 1: 6.930 Mbits/s
6,35.0000-36.0000,2,57.7,Fluxo 3: 34.600 Mbits/s; Fluxo 4: 23.100 Mbits/s
6,36.0000-36.9624,1,7.67,Fluxo 3: 7.670 Mbits/s
6,36.0000-37.1879,1,28.6,Fluxo 4: 28.600 Mbits/s
7,0.0000-1.0000,4,149.9,Fluxo 1: 37.700 Mbits/s; Fluxo 2: 36.700 Mbits/s; Fluxo 3: 36.700 Mbits/s; Fluxo 4: 38.800 Mbits/s
7,1.0000-2.0000,4,114.3,Fluxo 1: 28.300 Mbits/s; Fluxo 2: 28.300 Mbits/s; Fluxo 3: 28.300 Mbits/s; Fluxo 4: 29.400 Mbits/s
7,2.0000-3.0000,4,92.0,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 23.000 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 22.800 Mbits/s
7,3.0000-4.0000,4,82.69999999999999,Fluxo 1: 20.200 Mbits/s; Fluxo 2: 20.900 Mbits/s; Fluxo 3: 20.200 Mbits/s; Fluxo 4: 21.400 Mbits/s
7,4.0000-5.0000,4,83.7,Fluxo 1: 22.900 Mbits/s; Fluxo 2: 21.300 Mbits/s; Fluxo 3: 21.900 Mbits/s; Fluxo 4: 17.600 Mbits/s
7,5.0000-6.0000,4,105.1,Fluxo 1: 35.600 Mbits/s; Fluxo 2: 20.900 Mbits/s; Fluxo 3: 20.400 Mbits/s; Fluxo 4: 28.200 Mbits/s
7,6.0000-7.0000,4,94.0,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 18.200 Mbits/s; Fluxo 3: 20.300 Mbits/s; Fluxo 4: 20.900 Mbits/s
7,7.0000-8.0000,4,93.0,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 19.800 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 18.800 Mbits/s
7,8.0000-9.0000,4,80.4,Fluxo 1: 23.100 Mbits/s; Fluxo 2: 19.300 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 18.200 Mbits/s
7,9.0000-10.0000,4,93.0,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 19.800 Mbits/s; Fluxo 3: 19.300 Mbits/s; Fluxo 4: 19.300 Mbits/s
7,10.0000-11.0000,4,82.5,Fluxo 1: 33.600 Mbits/s; Fluxo 2: 18.200 Mbits/s; Fluxo 3: 20.300 Mbits/s; Fluxo 4: 10.400 Mbits/s
7,11.0000-12.0000,4,91.4,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 20.300 Mbits/s; Fluxo 3: 17.700 Mbits/s; Fluxo 4: 18.800 Mbits/s
7,12.0000-13.0000,4,92.5,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 19.300 Mbits/s; Fluxo 3: 19.300 Mbits/s; Fluxo 4: 19.300 Mbits/s
7,13.0000-14.0000,4,92.4,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 19.800 Mbits/s; Fluxo 3: 17.700 Mbits/s; Fluxo 4: 20.300 Mbits/s
7,14.0000-15.0000,4,90.3,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 18.200 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 17.700 Mbits/s
7,15.0000-16.0000,4,88.8,Fluxo 1: 33.600 Mbits/s; Fluxo 2: 17.200 Mbits/s; Fluxo 3: 20.300 Mbits/s; Fluxo 4: 17.700 Mbits/s
7,16.0000-17.0000,4,94.5,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 20.300 Mbits/s; Fluxo 3: 19.300 Mbits/s; Fluxo 4: 20.300 Mbits/s
7,17.0000-18.0000,4,83.2,Fluxo 1: 22.800 Mbits/s; Fluxo 2: 20.300 Mbits/s; Fluxo 3: 19.800 Mbits/s; Fluxo 4: 20.300 Mbits/s
7,18.0000-19.0000,4,100.9,Fluxo 1: 44.500 Mbits/s; Fluxo 2: 19.300 Mbits/s; Fluxo 3: 17.200 Mbits/s; Fluxo 4: 19.900 Mbits/s
7,19.0000-20.0000,4,90.7,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 18.200 Mbits/s; Fluxo 3: 19.200 Mbits/s; Fluxo 4: 18.700 Mbits/s
7,20.0000-21.0000,4,86.3,Fluxo 1: 33.600 Mbits/s; Fluxo 2: 18.300 Mbits/s; Fluxo 3: 17.200 Mbits/s; Fluxo 4: 17.200 Mbits/s
7,21.0000-22.0000,4,96.7,Fluxo 1: 46.100 Mbits/s; Fluxo 2: 16.200 Mbits/s; Fluxo 3: 17.200 Mbits/s; Fluxo 4: 17.200 Mbits/s
7,22.0000-23.0000,4,95.1,Fluxo 1: 46.100 Mbits/s; Fluxo 2: 16.700 Mbits/s; Fluxo 3: 16.700 Mbits/s; Fluxo 4: 15.600 Mbits/s
7,23.0000-24.0000,4,87.2,Fluxo 1: 34.600 Mbits/s; Fluxo 2: 17.700 Mbits/s; Fluxo 3: 17.200 Mbits/s; Fluxo 4: 17.700 Mbits/s
7,24.0000-25.6288,1,25.6,Fluxo 1: 25.600 Mbits/s
7,24.0000-25.0000,3,48.5,Fluxo 2: 15.100 Mbits/s; Fluxo 3: 16.700 Mbits/s; Fluxo 4: 16.700 Mbits/s
7,25.0000-26.0000,3,72.6,Fluxo 2: 28.700 Mbits/s; Fluxo 3: 27.200 Mbits/s; Fluxo 4: 16.700 Mbits/s
7,26.0000-27.0000,3,80.80000000000001,Fluxo 2: 23.100 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 34.600 Mbits/s
7,27.0000-28.0000,3,103.80000000000001,Fluxo 2: 34.600 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
7,28.0000-29.0000,3,79.7,Fluxo 2: 23.100 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 22.000 Mbits/s
7,29.0000-30.0000,3,92.30000000000001,Fluxo 2: 34.600 Mbits/s; Fluxo 3: 23.100 Mbits/s; Fluxo 4: 34.600 Mbits/s
7,30.0000-31.0000,3,103.80000000000001,Fluxo 2: 34.600 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
7,31.0000-32.0000,3,67.1,Fluxo 2: 22.000 Mbits/s; Fluxo 3: 22.000 Mbits/s; Fluxo 4: 23.100 Mbits/s
7,32.0000-33.0000,3,103.80000000000001,Fluxo 2: 34.600 Mbits/s; Fluxo 3: 34.600 Mbits/s; Fluxo 4: 34.600 Mbits/s
